LAMMPS data file via write_data, version 2 Aug 2023, timestep = 50000, units = real

190 atoms
1 atom types

-15 15 xlo xhi
-15 15 ylo yhi
-15 15 zlo zhi

Masses

1 1

Atoms # full

93 0 1 0 -6.037619764352704 -13.844590088282576 -13.221399614684142 0 1 0
88 0 1 0 -8.143372659941118 -10.383251489552023 -13.488064968513598 0 0 0
160 0 1 0 -5.112733779374137 -10.118190363641299 -14.200649907803477 0 1 1
75 0 1 0 9.885904552894853 -13.521474528410582 -12.643287202913811 -1 0 1
8 0 1 0 10.827966810226993 -10.34658931820076 -11.833742924828492 0 0 1
13 0 1 0 -13.074567789077271 -6.184875666203431 -13.419163922419557 1 0 0
180 0 1 0 7.1215679057912205 -6.409969198129525 14.311817659265822 0 0 0
91 0 1 0 -2.7352633171196197 -1.6676336778859078 -13.681728399198027 0 0 0
62 0 1 0 11.722674126922328 -1.4123529615381119 -14.536078613407472 -1 0 0
153 0 1 0 -0.19662306492579776 0.1267261368621341 -13.590459078061825 0 0 1
124 0 1 0 -13.31537036208771 4.731268786153969 -14.5093772934778 0 0 1
46 0 1 0 -10.261685611890893 5.675322453292067 -13.46462207741572 0 0 1
76 0 1 0 5.885098244128215 4.174724588335708 -12.656897471675006 -1 0 0
102 0 1 0 -10.092322791047962 9.27898601248127 -14.425955369814623 0 0 0
143 0 1 0 5.068431098434548 8.114250094737564 -13.824594328646173 0 0 1
100 0 1 0 5.141381923059278 11.781157410338748 14.78117116077954 0 0 -1
25 0 1 0 -2.6120954683776474 12.163407964424543 13.579518642680148 0 0 -1
171 0 1 0 12.76435414327299 13.173739442646822 -14.144839598677747 -1 0 1
152 0 1 0 -14.620939112546319 14.780264850555954 -12.085649525850426 1 0 0
115 0 1 0 -11.62787872363228 -12.993024232578001 -11.870684331551736 0 0 1
116 0 1 0 -4.19463041446652 14.941935605242307 -10.55549874772435 0 -1 1
144 0 1 0 0.6074066674430311 -12.69444357997653 -12.571971280031264 0 0 0
135 0 1 0 -10.702919235059316 -9.444512736933198 -12.020799995453775 0 0 0
55 0 1 0 3.737338092763227 -7.549687237204291 -11.536028821864674 0 0 1
154 0 1 0 -9.316031270771713 -1.3004348540604307 -11.105663323878563 0 0 0
122 0 1 0 -5.519714761839668 -0.35168458028521266 -11.224567970026678 0 0 1
188 0 1 0 2.8857646220812225 -0.16528337396721943 -11.266162809049877 0 0 1
52 0 1 0 10.048836658763346 -1.5554505307425706 -11.163236882764595 0 0 0
187 0 1 0 14.532621908421197 0.7869452814305907 -12.32234054209736 -1 0 0
90 0 1 0 -4.313041079346915 4.244237151580839 -13.185258632756877 0 0 0
170 0 1 0 12.304019698145996 3.668265738004851 -9.818007822539423 0 0 0
96 0 1 0 -0.6972297565738405 5.188320355257337 -10.363691563530459 0 0 0
112 0 1 0 9.147144686151535 4.534671313037812 -11.101550666304899 0 0 1
159 0 1 0 -5.2472981089292094 7.003034485542597 -10.940085794209374 0 -1 0
18 0 1 0 3.3541148732059094 12.382099450034495 -11.527307705656959 0 0 0
169 0 1 0 11.34434641832561 11.714473335716796 -11.670967297502578 0 0 0
37 0 1 0 -8.285022550874723 14.81473346677413 -10.330291170795864 0 -1 1
28 0 1 0 -6.36800295590426 -11.754308719952112 -9.15057666798252 0 1 0
30 0 1 0 9.338414290711773 -10.470965270911288 -9.095205770800524 -1 0 0
166 0 1 0 14.850005304256943 -9.461201946478099 -7.121672710109936 0 1 0
94 0 1 0 -7.357838775734171 -7.749876332608884 -7.912244658944778 0 0 0
155 0 1 0 3.9876554052488897 -6.753258710578143 -5.726995281481577 0 0 0
131 0 1 0 11.036696718088491 -4.761846106108569 -6.8417732340854025 0 0 1
119 0 1 0 6.905798636784059 -4.416045408929583 -7.9647404783675935 0 0 0
40 0 1 0 -12.532900183145705 -0.29331958249355 -7.379554898563713 1 0 0
85 0 1 0 5.217614340786121 1.2740431439317699 -8.853451727286258 0 0 0
20 0 1 0 9.178817786934843 -0.18470545875091593 -8.286012791383966 0 0 0
16 0 1 0 -4.771544518761107 1.8485108875409921 -7.264614287175464 0 0 1
59 0 1 0 -2.617778629616545 2.151159911043326 -10.322839354367389 0 0 0
86 0 1 0 -7.776546516291824 6.189950824101452 -7.842890131324047 0 0 0
167 0 1 0 8.233514816318054 4.28950301805104 -7.976331558289559 0 0 0
95 0 1 0 0.6193263137025479 9.363662817702421 -9.06990428307626 0 0 0
9 0 1 0 9.2415773100246 8.20694907801428 -7.436494712421127 0 0 1
110 0 1 0 13.036393417163957 8.819657670079803 -7.175693192282348 -1 0 0
151 0 1 0 -8.6611756405899 10.770837168027736 -6.250360275438848 0 0 1
33 0 1 0 5.871982535693951 13.524378657770495 -8.666596204720276 0 0 0
53 0 1 0 -2.3122793306867524 -12.452568523211273 -5.496394995075286 0 0 0
27 0 1 0 2.3244308345272544 -13.238148889176685 -4.467481849268606 0 1 0
157 0 1 0 8.918358879893947 -13.70194440660926 -4.950712992893232 0 0 1
103 0 1 0 -2.726525085232742 -7.840415253701916 -5.290620436578085 0 0 0
65 0 1 0 0.9508085203613476 -5.415078166142133 -4.937274886143765 0 0 0
73 0 1 0 -13.643605370168094 -3.862424080910559 -6.689715902869683 0 0 0
10 0 1 0 8.563468311511375 -2.230223840505376 -5.210781945234801 0 0 0
179 0 1 0 -2.672887297846271 0.10273931449028716 -5.863645409645043 0 0 0
172 0 1 0 13.177524182925307 -2.2628610442687234 -7.205196811104299 -1 0 0
117 0 1 0 6.449086920308397 3.5524211838693036 -5.335736348489165 0 0 0
173 0 1 0 -10.705830116438083 6.070243341004751 -6.4386553402233915 0 0 0
87 0 1 0 -11.953605601023485 10.198383642632253 -6.472434790154262 1 0 0
134 0 1 0 -14.488637975491203 9.959261700014741 -4.815664479908263 0 -1 0
51 0 1 0 -4.904050987640386 12.338939163258019 -6.478458816227103 0 0 0
109 0 1 0 -11.812584737355822 -13.990344695254143 -3.349557598701382 0 0 1
81 0 1 0 7.476274850746054 -13.165839988766644 -1.781500841583052 0 1 0
7 0 1 0 -13.88055429014139 -8.138556236207734 -4.40537546808839 0 0 0
77 0 1 0 -2.7924268886513484 -10.79579558622722 -2.5814407147352756 0 1 0
34 0 1 0 -6.677050900016859 -8.967311240930043 -1.701383811978047 0 0 0
149 0 1 0 2.584170034697865 -10.670805730247634 -2.1653900554563115 0 0 0
11 0 1 0 8.101114491290387 -7.788439956120052 -5.199620498512838 0 0 0
26 0 1 0 -7.291737230779231 -3.88573188140078 -3.2451836351013066 0 0 0
74 0 1 0 2.99623866426484 -7.42096548729138 -1.8734995719041285 0 0 0
67 0 1 0 -14.218889608900266 -2.517288461478285 -3.6148782438562184 1 0 0
83 0 1 0 12.723538731737568 -2.307588263699921 -1.353426431284214 0 0 0
181 0 1 0 11.233458424079423 -0.21372966319595438 -4.3091287809497585 0 0 0
80 0 1 0 -11.647482504048513 1.3566171199199086 -3.7567836323491783 0 0 0
121 0 1 0 3.5833082527353004 4.366143218964025 -2.740802319918127 0 0 0
114 0 1 0 9.474097959556996 2.9468690205090367 -3.908538450599544 0 0 0
161 0 1 0 6.614750075380592 2.677939854165381 -2.295277622473934 -1 0 0
101 0 1 0 -14.775374442203518 5.625207567151368 -4.569343330010728 1 0 0
36 0 1 0 4.435843455953922 8.474179346450603 -0.42986354427222845 0 -1 0
111 0 1 0 -4.716084183464222 11.27062255046823 -1.1778245947351274 1 0 0
108 0 1 0 -2.78014425916186 9.793750543517568 -4.923670414165782 1 0 1
5 0 1 0 10.465522137635489 12.666124077048371 -2.034583372849088 0 0 0
146 0 1 0 -3.869718611868401 -14.102967030712088 0.3372125258692342 0 0 0
82 0 1 0 -1.1355859381573943 -12.172779662266112 1.5160641328024307 0 1 0
184 0 1 0 2.808168351964994 -12.216996496477861 0.8093758740848475 0 0 0
150 0 1 0 -11.91432032682144 -6.554385815825372 -0.2768122373409847 0 0 0
35 0 1 0 -0.5035930596665261 -6.382270337321601 -1.901442652958166 0 0 0
165 0 1 0 5.331962068483114 -4.694133882850247 0.9700413978198643 0 1 0
141 0 1 0 9.297943347362798 -4.312564185296411 -1.1824446071140566 0 0 0
126 0 1 0 -6.248931815512353 -3.5008883355235763 0.39242314191917177 0 0 0
162 0 1 0 0.8692747534664784 -2.673593302172469 0.45529920799623397 0 0 0
64 0 1 0 -8.10063569231627 -1.32104815915374 1.1682627060893946 0 0 0
186 0 1 0 0.7598057719515027 1.0880273224495367 -1.1618011174597962 0 0 0
138 0 1 0 -10.281315461838178 3.487076911533549 -1.877870708186087 0 0 0
125 0 1 0 12.945804488644658 2.205229703650714 -0.6205124801043493 0 0 0
97 0 1 0 -13.617115258870017 5.595045294160796 -0.8761066871787104 0 0 0
130 0 1 0 -3.345221482491689 4.604419889073023 -0.845641304546514 0 0 0
14 0 1 0 0.04636975554089809 6.302670757226983 1.5880628653034308 0 0 0
72 0 1 0 8.08161803577727 5.503348761658112 -0.3277146730217466 -1 -1 0
142 0 1 0 14.033871487530023 9.252181297972106 -1.0242548086609409 0 0 0
136 0 1 0 -1.3201270843295971 9.046270544821832 -0.7375907759146234 0 0 0
22 0 1 0 14.785620212901238 14.124202556557913 -0.7284942011695918 -1 -1 0
2 0 1 0 -11.173113208211863 -13.723788923260075 2.821168642433722 1 0 0
175 0 1 0 -8.630721921760362 -14.793930630639794 4.2711089592367655 0 0 0
156 0 1 0 -11.618385745832057 -9.662953471996213 2.190726141408719 1 1 0
78 0 1 0 13.688728104225687 -11.96039834251754 4.236246803318843 0 1 0
147 0 1 0 7.201200875649317 -8.725698855240154 2.326859025162369 -1 0 0
84 0 1 0 9.902414449639727 -7.380620686865814 3.3528384543551297 0 0 0
182 0 1 0 -9.510847479537258 -4.3635589235084495 2.7551310282900654 0 0 0
69 0 1 0 -4.926165117483632 -6.875299760990061 5.133602092461834 0 0 0
99 0 1 0 -1.0714730229999767 -6.452733193340461 2.8007595349912147 0 0 0
137 0 1 0 14.221492248836459 -1.2851915374732041 1.3495539699701256 0 0 0
32 0 1 0 3.656470097525229 -1.1544761211096641 2.7627744749891114 0 0 0
185 0 1 0 -11.061401518729793 5.865447706666077 3.05835507254507 0 -1 0
163 0 1 0 6.971804653381487 5.591358916892974 2.6296957077913614 0 0 0
21 0 1 0 -8.204285331109224 5.627730539796406 1.4801383232275507 0 -1 0
23 0 1 0 0.5185966708532831 8.651895727195487 4.086743099371548 0 0 0
178 0 1 0 14.157878940084977 6.356077438926979 3.0477756869910633 -1 -1 0
6 0 1 0 -3.757604516863401 9.995864887522115 4.344570000611819 0 0 0
106 0 1 0 -11.887522716393374 12.661927464179398 3.2402957033735373 1 -1 0
128 0 1 0 2.281511887160793 14.620647346350577 3.751056628711923 0 0 0
105 0 1 0 2.750107414862127 -11.899205362472502 6.0129532930662615 0 1 0
113 0 1 0 5.27369952056959 -10.165336832299861 7.529885440329204 0 1 0
164 0 1 0 -9.238186601742573 -6.563132605144605 5.0933168026794595 0 0 0
19 0 1 0 8.960313765354778 -7.281598268114898 7.105766636295746 0 1 0
43 0 1 0 -11.485901218251165 -2.611981134153673 4.757935473372898 0 0 0
47 0 1 0 12.68184854305155 -3.519205846551428 5.268185388757001 0 0 -1
38 0 1 0 -14.398355400869647 -1.736691566754198 4.697002769035976 0 0 0
104 0 1 0 -10.19125250475939 1.0624208169954976 2.7267093665180457 0 0 0
45 0 1 0 7.5213491376022095 -1.0930269148303955 4.5601453383018145 0 0 0
132 0 1 0 -5.941308883592085 2.3122630667379838 4.798738314019365 0 0 0
89 0 1 0 -0.7152286914754307 3.3422729323148257 3.3802097591180904 0 0 -1
127 0 1 0 -9.475855929111976 8.664634942660149 4.85321588379691 1 0 0
17 0 1 0 3.4264442621048317 7.772935895463 5.545734676620312 0 0 0
60 0 1 0 10.740413359190388 6.338562696608958 4.291178541954161 -1 0 0
50 0 1 0 8.305879136051377 12.588703481600948 6.410433788601407 -1 -1 0
68 0 1 0 4.798918598072341 14.906796702698134 6.035501439753579 0 -1 0
70 0 1 0 2.392359454941361 -13.8538096879573 8.345433326665967 0 0 0
183 0 1 0 13.270856389724157 -14.29387600923003 8.117946454146601 -1 0 0
148 0 1 0 -3.3984834108781423 -10.227255183295425 6.348228544820621 0 0 0
71 0 1 0 -13.478006683496034 -7.153815158338043 8.471206839339846 0 1 0
12 0 1 0 2.8370127891252968 -8.530825784540328 8.918054832483234 0 0 0
145 0 1 0 7.4629079073993125 -6.387695214677143 10.205586455386003 0 0 -1
57 0 1 0 -13.751248207236644 1.620197188649753 8.1706511753424 1 0 -1
118 0 1 0 9.171350884042294 1.9648953199667547 7.317970010974213 0 0 0
49 0 1 0 12.55298197271988 2.0103496689177196 9.515669704267404 -1 0 0
174 0 1 0 5.312814925519481 4.70001637973803 6.642868013653385 0 0 0
120 0 1 0 10.087980205624513 10.453094716113469 8.624492440552405 0 0 0
42 0 1 0 -14.668937265738435 10.230513775333536 10.39530993057708 0 0 0
31 0 1 0 -3.513491418100849 9.428861381601903 7.540806344965076 0 -1 0
92 0 1 0 -13.21480640435388 13.646761039400646 6.450695358837845 0 -1 -1
29 0 1 0 9.186910832841889 -11.310754110239241 9.224989934877977 0 1 0
4 0 1 0 -4.681509480242932 -7.607435131151566 12.392422637201031 1 0 0
48 0 1 0 11.122017199479155 -8.156437709742681 10.663284641966 0 0 0
123 0 1 0 -14.336733670488902 -8.581211487375494 11.641854090654439 1 0 -1
39 0 1 0 0.2999261528484759 1.169199865811032 10.267188976655481 0 0 0
66 0 1 0 3.9546719760924867 7.742423435248285 10.694217263248403 0 0 0
189 0 1 0 11.876304929870942 5.570196108126992 12.637148710276145 0 0 0
3 0 1 0 2.95143598065869 12.014021979593515 9.804595333895378 0 0 0
107 0 1 0 -3.6903885997879033 13.690488365481766 10.320766690311064 0 -1 0
139 0 1 0 8.946983339842665 13.684767950498568 12.261737467158587 0 -1 0
61 0 1 0 13.627674850291664 14.029921838321517 12.488449103440933 0 0 0
133 0 1 0 -12.946574718477656 -14.131257192789947 14.354741526127187 1 0 0
176 0 1 0 -9.297350137125912 -14.433266684698262 11.663548082015915 1 1 0
58 0 1 0 3.854209724005424 -12.846415743991109 14.97191348586578 0 0 0
41 0 1 0 -1.6761772949062044 -9.355408042208142 13.475032619986193 0 0 -1
1 0 1 0 1.155548990910992 -11.046144913732856 13.591160142093258 0 0 -1
63 0 1 0 11.978850858532473 -10.194213916589584 -14.937191048349527 -1 1 1
98 0 1 0 -13.523016531797857 -9.790017395542398 14.325739074072832 0 1 -1
15 0 1 0 -10.01798667465777 -8.852293311918903 10.673008586331024 0 0 0
168 0 1 0 -2.0504412292570713 -5.388478623896647 11.841919871443999 0 0 0
158 0 1 0 3.8139882402611334 -5.655542771733658 13.041593281615656 0 0 0
24 0 1 0 2.110731006007095 -2.037234523670154 14.2970345758725 0 0 0
44 0 1 0 13.615514851665226 -4.738940758206026 13.080253443318846 -1 0 -1
79 0 1 0 7.014464541964167 0.5300353509412089 12.885718474174189 0 0 0
